37ba3261;153cdc91;Back to the Future 2 & 3;16;0;8;16;U;LJN
37f59450;37f59450;Aigiina no Yogen< - From the Legend of Balubalouk>;33;0;8;0;J;Vic Tokai
380bb77b;00000000;Music Mario Bros. (SMB1 Hack);1;0;2;1;GH
3824f7a5;533f5707;Snake Rattle'n Roll;16;0;2;4;E;Nintendo
3836eeac;3836eeac;Tanigawa Kouji no Shougi Shinan 2;18;0;8;0;J;Pony Canyon
38810a91;3acd4bf1;Mach Rider (Alt);8;0;2;1;JU;Nintendo
38946c43;6d612468;<Fisher Price - >Firehouse Rescue;49;0;2;4;U;GameTek
38b590e4;454f8e59;Dusty Diamond's All-Star Softball;16;0;8;16;U;Broderbund
38d314db;3e054f19;Great Battle Cyber (Pirate);64;0;8;32;JZ;Banpresto
38ef66b5;4776bb2c;Choplifter;113;80;2;2;J;Jaleco
38fbcc85;38fbcc85;Fantastic Adventures of Dizzy, The;113;64;16;0;UX;Camerica
391aa1b8;391aa1b8;Bloody Warriors< - Shan-Go no Gyakushuu>;18;0;16;0;J;Touei Douga
392f7f36;392f7f36;Final Fantasy 3 (English v0_xx) (8);67;0;32;0;T
394df2df;a3c67fb9;Double Dragon 2< - The Revenge> (Pirate Cart);65;0;8;16;JZ
395f36c9;00000000*1,1;M.U.S.C.L.E. (Wrong Size);1;0;1;4;U;Bandai
396f0d59;add6374f;Sekiryuuou;16;0;8;16;J;Sunsoft
398b8182;cdc3350b;Darkman;16;0;8;16;U;Ocean
39aa20f0;39aa20f0;Maison Ikkoku (Mapper 2 Hack);32;0;16;0;JM;Bothtec
39b14ab7;84594123;Clu Clu Land (FDS Hack);0;0;2;1;JH
39b68aa3;5a3ec21c;Jarinko Chie< - Bakudan Musume no Shiawase Sagashi>;112;16;8;32;J;Konami
39d43261;07259ba7;Deja Vu;67;0;8;32;Sw;Kemco
39e1a201;39e1a201;Moero!! Pro Tennis (FFE Pirate);97;0;16;0;JM;Jaleco
39f2ce4b;e6c28c5f;Suikoden< - Tenmei no Chikai>;82;0;16;16;J;Koei
3a0965b1;3a0965b1;Paperboy 2;32;0;16;0;U;Mindscape
3a15a108;245fd217;Abadox (Bad PRG 1);16;0;8;16;UB;Milton Bradley
3a15b344;0fb6032a;Spy Vs Spy (Mapper 0 Hack);0;0;2;1;JM;Kemco
3a1694f9;85c5b6b4;Nekketsu Kakutou Densetsu;65;0;8;16;J;Technos Japan
3a4d4d10;4c09e6b8;Mike Tyson's Punch-Out!! (PRG 0);144;0;8;16;E;Nintendo
3a622c78;3a622c78;Mizushima Shinji no Dai Koushien (Mapper 2 Trained Pirate);37;0;16;0;JM;Capcom
3a6f2891;10ad769e;Rockin' Kats (Portuguese v1.0);65;0;8;16;T;CBT
3a8f81b0;cebe3e09;Wing of Madoola, The;129;176;2;4;J;Sunsoft
3a990ee0;3a990ee0;Stunt Kids;113;64;8;0;UX;Camerica
3ac0830a;2e1790a4;Action in New York;16;0;8;16;E
3ae2b0c1;3ae2b0c1;Faxanadu (German v1.20);16;0;16;0;T;G-Trans
3ae528ff;3ae528ff;Hello Kitty World (Bad CHR);33;0;8;0;JB;Character Soft
3b1a7eef;3d4d2ba5;Satsujin Club;67;0;8;16;J;Seta
3b23229d;00000000;Super Battery Bros. (SMB1 Hack);1;0;2;1;GH
3b3f88f0;5b838ce2;Dragon Warrior (PRG 0);18;0;4;2;U;Nintendo
3b53568c;3b53568c;Rockman 7 (Rockman 6 Pirate) (Bad CHR);64;0;32;0;JZB
3b5586c3;1e7ff743;Kiss Goes Golfing starring Gene Simmons (Golf Hack);1;0;1;1;GH;Grimlick
3b7cc14a;3b7cc14a;Space Shadow (FFE Pirate);101;0;16;0;JM
3b7f5b3b;75ce31c0;Jurassic Park;65;0;8;16;U;Ocean
3bb31e38;4b2cc73e;Little Ninja Brothers;64;0;8;16;E;Culture Brain
3bbff3a6;f79d684a;Best Play Pro Yakyuu;16;0;8;4;J;ASCII
3be244ef;3be244ef;Little Mermaid, The;33;0;8;0;U;Capcom
3be91a23;5ef7f6e2;Nemo< - Pajama Hero>;64;0;8;16;J;Capcom
3bf55966;2b72fe7e;<Ganso Saiyuuki - >Super Monkey Dai Bouken;49;0;2;4;J;Vap
3c54a0bf;11469ce3;Viva! Las Vegas;16;0;8;16;J;Epic-Sony Records
3c5c81d4;42607a97;RBI Baseball (Licensed);65;0;4;4;U;Tengen
3c7e38f5;1a2d3b17;Master Chu & The Drunkard Hu;177;0;2;4;UX;Color Dreams
3c95b2f0;aa34d5d5;Duo Bao Xiao Ying Hao - Guang Ming yu An Hei Chuan Shuo;146;240;16;32;As
3c9b05ff;58974da2;Mario Dragon (Double Dragon Hack);16;0;8;16;GH
3c9fe649;3c9fe649;WWF Wrestlemania Challenge;112;0;16;0;U;LJN
3ccb5d57;00000000*4,8;Klax (Wrong Size);65;0;8;8;J;Hudson Soft
3cd6bb0e;3cd6bb0e;Lost Word of Jenny;33;0;8;0;J;Takara
3ce1ba91;f52df2e0;Super Mario Bros. 2 (PRG 1) (Portuguese);65;0;8;16;T;Emuroms
3cf67aec;3cf67aec;Twin Eagle< - Revenge Joe's Brother>;33;0;8;0;J;Visco
3d0996b2;cd2a73f0;Pirates!;18;0;8;16;U;Ultra Games
3d1c3137;42392440;<Uchuusen - >Cosmo Carrier;232;64;8;16;J;Jaleco
3d1c4894;3d1c4894;Ninja Crusaders;65;0;8;0;U;American Sammy
3d3a0367;7b8713b4;Kyoto Zaiteku Satsujin Jiken (Mapper 4 Hack);68;0;8;16;JM;Taito
3d4b64f1;12bba335;J League Winning Goal;65;0;8;16;J;EAV
3d564757;df58fc5a;10-Yard Fight;0;0;2;1;U;Nintendo
3d731836;85498d45;Viva! Las Vegas (Bad Dump);16;0;8;16;JB;Epic-Sony Records
3d8de75f;a3da8777;Carnage 2 (SMB2 Hack);65;0;8;16;GH;Kasady
3d95d866;dbdefceb;Sanrio Carnival 2;49;0;2;4;J;Character Soft
3d992866;c4416a97;Goonies, The (Portuguese);49;0;2;2;T;Emuroms
3d9fddd5;bea682e5;Doki! Doki! Yuuenchi;65;0;8;16;J;Vap
3da2085e;3da2085e;Maniac Mansion;33;0;16;0;J;Jaleco
3da82381;3da82381;President no Sentaku (Bad CHR);18;0;16;0;JB;Hot B
3dae3335;3dae3335;Nobunaga no Yabou - Zenkoku Ban (Mapper 2 Hack);35;0;16;0;JM;Koei
3db9509a;d313adfd;Greys (Demo);1;0;1;1;PD;Chris Covell
3dc0227f;b5a019a5;Bucky O'Hare (Bad Dump 2);65;0;8;16;UB;Konami
3dd3ba1e;3dd3ba1e;Senjou no Ookami (Mapper 2 Hack);32;0;8;0;JM;Capcom
3e1271d5;6679648a;Tiles of Fate;241;64;2;4;UX;American Video
3e470fe0;3e078f29;Downtown - Nekketsu Koushin Kyoku< - Soreyuke Dai Undoukai>;65;0;8;16;J;Technos Japan
3e58a87e;59e3343f;Freedom Force;16;0;8;16;U;Sunsoft
3e785dc3;bf9adf43;Air Fortress< - Kuuchuu Yousai>;16;0;8;16;J;Hal Kenkyuujo
3e95ba25;bb1b591b;Pac-Man;0;0;1;1;J;Namco
3eca3dda;55a7321e;Bases Loaded 3;65;0;16;16;U;Jaleco
3ecdb1f7;3ecdb1f7;Rampart;32;0;8;0;J;Konami
3edcf7e8;f3c743aa;Mega Man 5;64;0;16;32;U;Capcom
3eff62e4;a4a4f4bf;Dark Lord;65;0;16;16;J;Data East
3f0c8136;7876e439;Golf Grand Slam;16;0;8;16;J;Hector
3f0fd764;c71c7619;Blaster Master;16;0;8;16;U;Sunsoft
3f111334;c0c1586c;Yang Jia Jiang - Yang's Troops;2;1;16;32;As
3f15d20d;3f15d20d;Famicom Jump 2< - Saikyou no 7 Nin>;2;16;32;0;J;Bandai
3f2bda65;3f2bda65;Maniac Mansion;18;0;16;0;Sw;Jaleco
3f45c309;fc154dd6;Bomberman Collection (Pirate Cart);1;0;2;1;UZ
3f49d239;badafc2b;Armed Dragon Fantasy Villgust (English v1.0);67;0;8;32;T;J2E Translations
3f56a392;3f56a392;Captain Ed;16;0;16;0;J;CBS Sony Group
3f78037c;2ee3ef15;Mighty Final Fight;64;0;8;16;U;Capcom
3f88d76f;3b86ccb7;Boulder Dash (Bad Dump);16;0;8;16;UB;JVC
3f8d6889;035cc54b;Moe Pro! - Saikyou Hen;32;16;16;16;J;Jaleco
3f9970f9;3f9970f9;Athena;33;0;8;0;J;SNK
3fa0060a;44dac16e;Super Mario Bros. 1.5 (SMB1 Hack);1;0;2;1;GH
3fa96277;3fa96277;Super Star Force;33;0;8;0;J;Tecmo
3fbefd71;f0632142;Gradius (Bad PRG);113;145;4;4;VB;Konami
3fbf0480;3df6d493;Wall (Demo);1;0;1;1;PD;Chris Covell
3fc1dc19;54531910;Deblock;49;0;2;4;J;Athena
3fdec942;00000000*1,1;Clu Clu Land (Wrong Size);0;0;1;2;JU;Nintendo
3fe272fb;3fe272fb;Legend of Zelda, The (PRG 0);18;0;8;0;U;Nintendo
3fea656a;45111a7f;Quarter Back Scramble;16;0;8;16;J;Pony Canyon
3ffa5762;faf802d1;American Dream;16;0;8;16;J;Coconuts Japan
401521f7;55d06deb;Wacky Races;65;0;8;16;U;Atlus
4022c94e;4022c94e;Smurfs, The;33;0;8;0;E;Infogrames
404b2e8b;ab90e397;Rad Racer 2;73;0;4;8;U;Square
4057c51b;6e4c0641;Ghostbusters;48;0;2;4;J;Tokuma Shoten
407a9119;7472917e;River City Brawl (River City Ransom Hack);65;0;8;16;GH
4088fe21;fbf9c78b;Adventure Island 4 (Spanish v0.90);65;0;16;16;T;Paladin Knights
408b54ee;b7c0dae7;Yie Ar Kung-Fu (Bad Dump);0;0;1;1;JB;Konami
40b8ee9a;cb106f49;F-1 Sensation;64;0;8;16;J
40bfa660;7925ec62;Tiger-Heli;48;0;2;4;E;Acclaim
40c0ad47;547e6cc1;Flintstones< - The Rescue of Dino & Hoppy>, The;16;32;8;32;J;Taito
40d159b6;501376e8;Baseball Stars;18;0;8;16;U;SNK
40dafcba;607f9765;Bad News Baseball;16;0;8;16;U;Tecmo
40ed2a9d;05fe773b;Taboo< - The Sixth Sense>;16;0;2;4;U;Tradewest
40f96469;95c04df9;Solar Wars;49;0;2;4;PD;Chris Covell
411edf39;411edf39;Guevara (FFE Hack);101;0;16;0;JM;SNK
41413b06;41413b06;Dragon Warrior 4 (Wrong Size);18;0;64;0;U;Enix
4156a3cd;0c198d4f;Keroppi to Keroriinu no Splash Bomb!;16;0;8;4;J;Culture Brain
415e5109;666e905b;Dai Meiro< - Meikyuu no Tatsujin>;16;0;8;16;J;Epoch Yashiro
41632cb6;c35e8d34;Zombie Hunter;16;0;8;4;J;High Schore
4166ff8f;e1ec5b86;Bakushou Jinsei Gekijou 3 (Mapper 4 Pirate);68;0;16;32;JM;Taito
416b03f7;00000000;Super Beanie Bros. (SMB1 Hack);1;0;2;1;GH
418d26d7;c9aa7110;TwinBee (Bad PRG 1);48;0;2;2;JB;Konami
4192d82c;12c61e0e;Famista '92 (Mapper 4 Hack);69;0;8;16;JM;Namco
419461d0;419461d0;Super Cars;32;0;8;0;U;Electro Brain
41cc30a7;acd3e768;World Super Tennis;16;0;8;16;J;Asmik
41cf5b6a;ea76fb00;Fong Shen Bang;98;240;32;64;As
41f5d38d;0d44bacc;Kero Kero Keroppi no Dai Bouken 2< - Donuts Ike ha Oosawagi!>;16;0;8;16;J;Culture Brain
41f9e0aa;8ce4875e;Pro Sport Hockey;97;112;8;16;U;Jaleco
420ee62e;420ee62e;Trojan (Spanish v1.0);33;0;8;0;T;DJ Traducciones
4220c170;4220c170;Wheel of Fortune Starring Vanna White;112;0;8;0;U;GameTek
4232c609;cac5c86b;Drac's Night Out (Prototype);16;0;8;16;U;Proto
423ada8e;423ada8e;Skate or Die!;33;0;8;0;U;Ultra Games
425357bf;00000000*4,4;RBI Baseball (Licensed) (Wrong Size 2);65;0;4;16;U;Tengen
42749a95;0fd5aeeb;P'radikus Conflict;177;0;4;8;UX;Color Dreams
429103c9;3940b0f9;Famista '94;49;16;8;16;J;Namco
42ec339a;c31f5585;Earth Bound Zero (Neo Demiforce v1.01 Hack-2);67;0;16;32;UH;Nintendo
4301b96c;9c5e2b65;Sumo Wrestling (English v1.01);49;0;2;4;T;Toma
4318a2f8;f2641ad0;Barker Bill's Trick Shooting;16;0;4;16;U;Nintendo
4339865c;bd7b1cd2;Pyokotan no Dai Meiro;80;64;8;16;J
43539a3c;43539a3c;Space Harrier;16;0;8;0;J;Takara
4356194e;472d4d56;Solomon's Key;48;0;2;4;U;Tecmo
435aeec6;5d1c5f7e;Panic Restaurant;64;0;8;16;U;Taito
437e7b69;437e7b69;Double Dribble;33;0;8;0;U;Konami
43d01c10;a479b08c;Deja Vu;67;0;8;32;U;Kemco
43d30c2f;4b2dce64;Ms. Pac-Man;0;0;2;1;UX;Tengen
43ecfc00;43ecfc00;Little Mermaid, The (Bad CHR);33;0;8;0;UB;Capcom
441aeae6;441aeae6;Senjou no Ookami;224;80;8;0;J;Capcom
445dd134;f470d4e3;<Simpsons - >Bart Vs. the World<, The>;64;0;16;16;U;Acclaim
4471d531;4471d531;Hoshi wo Miru Hito;33;0;8;0;J;Hot B
44862fad;cb597b88;Venus Wars (English v1.0);16;0;8;16;T;J2E Translations
44adfe23;f3c611e2;Phat (SMB1 Hack);1;0;2;1;GH
44b060da;44b060da;Shougun;18;0;8;0;J;Hector
44c3d8f8;2a268152;Mortal Kombat 3< - Special 56 Peoples>;161;80;8;64;O
44f34172;1808061a;Sqoon;1;0;2;1;U;Irem
44f92026;1644c162;Pachinko Dai Sakusen 2;16;0;8;16;J;Coconuts Japan
44fc3ea2;adcabf32;Mighty Final Fight (Portuguese v1.0);64;0;8;16;T;CBT
45295185;45295185;Doctor PC - Xue Si Dian Nao;1;0;4;0;As
455ca7de;ae43592d;Igo Meikan;0;0;2;1;J
4582f22e;a524ae9b;Otaku no Seiza< - An Adventure in the Otaku Galaxy>;64;0;16;16;J;M&M
45917511;45917511;Sweet Home;18;0;16;0;J;Capcom
4591be98;16388a44;Mike Tyson's Punch-Out!! (PRG 0) (Bad PRG);144;0;8;16;UB;Nintendo
459d0c2a;fda76f70;Dungeon & Magic< - Swords of Element>;18;0;8;16;J;Natsume
45a2acc4;00000000;RoadBlasters (Alt);16;0;8;16;U;Mindscape
45a3f009;45a3f009;Hyakkiyakou (FFE Pirate);97;0;16;0;JM;Use
45a41784;6c42b2c6;Jackie Chan's Action Kung Fu;65;0;8;16;U;Hudson Soft
45a4bd68;5b8397cc;Little Nemo< - The Dream Master> (Italian v1.0);64;0;8;16;T;SadNES City Translations
45bcd662;00000000*8,8;Indiana Jones and the Temple of Doom;64;0;8;16;U;Mindscape
45f03d2e;20b04883;Faria;18;0;8;16;U;Nexoft
45f4c931;b3dbc08f;Sanma no Mei Tantei (Bad Dump);64;0;8;8;JB;Namco
45f4fa8c;f35e4442;Adventure Island 4 (English v1.0);65;0;16;16;T;Neo Demiforce
460710fa;0fdc6f4e;Mushroom Dreams (Ver 1.1) (SMB1 Hack);5;0;2;1;GH;Rage Games
4640ebe0;4640ebe0;President no Sentaku;18;0;16;0;J;Hot B
46413603;46413603;Faxanadu (Bad Dump);16;0;16;0;UB;Nintendo
4642dda6;4642dda6;Nobunaga's Ambition;18;0;16;0;U;Koei
46480432;d76a57bf;Godzilla< - Monster of Monsters!>;16;0;8;16;E;Toho
464a67ab;9c715918;Kung Fu;1;0;2;1;E;Nintendo
465e5483;458936ef;Sword Master;65;0;8;16;U;Activision
46652449;00000000;Kung Fu;1;2;2;1;P;Nintendo
466efdc2;466efdc2;Final Fantasy;18;0;16;0;J;Square
467515fe;a5d05d45;Fire Emblem Gaiden (English v97b);162;0;16;16;T;J2E Translations
4677a2be;144d31cd;Exerion (Bad Dump 2);0;0;2;1;JB;Jaleco
467fe41e;defe6e8d;Fire Emblem Gaiden (English v97b2);162;0;16;16;T;J2E Translations
4686c5dd;cc8d1412;Caltron 6 in 1;144;32;16;16;UX;Caltron
46931ea0;2dbddd11;R.C. Pro-Am (PRG 1);16;0;2;4;E;Nintendo
46b5751b;89a735d8;Decathlon;65;240;8;8;As
46e83313;46e83313;Terra Cresta (Bad Dump);32;0;8;0;JB;Nihon Bussan
46eb03cc;cbe38e68;Bing Kuang Ji Dan Zi - Flighty Chicken;3;1;8;32;As
46fd7843;d666560f;Splatterhouse< - Wanpaku Graffiti>;49;16;8;16;J;Namco
47232739;20d22251;Top Rider;16;0;8;4;J;Varie
4751a751;f91bac83;Nigel Mansell's World Championship Challenge;16;0;8;16;U;GameTek
475cdbfe;55c3589c;Pinball Quest;128;64;8;16;J;Jaleco
476e022b;066f5a83;Rock 'n' Ball;64;0;8;8;U;NTVIC
477db261;5ace8ca0;FC Genjin< - Freakthoropus Computerus> (Bad Dump);64;0;16;16;JB;Hudson Soft
47abf1c0;00000000;Super Mario Bros. Extreme (SMB1 Hack);1;0;2;1;GH
47b6a39f;c15a50fc;Zelda 2< - The Adventure of Link> (PRG 2);18;0;8;16;E;Nintendo
47c2020b;dd454208;Hydlide 3< - Yami Kara no Houmonsha>;48;16;16;16;J;Namco
47f4e00f;47f4e00f;Battletoads (Bad CHR);112;0;16;0;UB;Tradewest
47fd88cf;f3f3a491;Zelda 2< - The Adventure of Link> (PRG 0);18;0;8;16;E;Nintendo
481519b1;547ad451;Gekitou Stadium!!;16;0;8;16;J;Tecmo
4823eefe;4823eefe;Ultima - Warriors of Destiny;18;0;16;0;U;FCI
48349b0b;48349b0b;Dragon Quest 2;33;0;8;0;J;Enix
485ac098;9a35edfe;Sanrio Carnival;49;0;2;4;J;Character Soft
4864c304;cf6c88b6;Donkey Kong Jr.;0;0;1;1;JU;Nintendo
489d19ab;2a601192;Kame no Ongaeshi< - Urashima Densetsu>;16;0;8;16;J;Hudson Soft
489ef6a2;aa174bc6;Air Wolf;16;0;2;16;U;Acclaim
48a941f0;48a941f0;Best of the Best Championship Karate (Bad CHR);33;0;16;0;UB;Electro Brain
48b8ee58;e16f25cc;Four Players' Tennis;16;0;8;16;E;Asmik
48c8de53;48c8de53;Herakles no Eikou< - Toujin Makyou Den>;33;0;8;0;J;Data East
48ca0ee1;67898319;Barcode World;80;64;8;32;J
48e904d0;c05d2034;Snake's Revenge;16;0;8;16;U;Ultra Games
48f0419b;de76cd88;Mahjong 16;49;0;2;4;O
48f68d40;23a60a62;Clu Clu Land;0;0;1;1;JU;Nintendo
490e8a4c;5f82cb7d;Teenage Mutant Ninja Turtles 2;144;16;16;32;J;Konami
49123146;c8859038;Getsufuu Maden;112;16;8;16;J;Konami
491d8cdb;7a8ae523;Family Pinball;64;0;8;8;J;Namco
492a8782;3dc4d6c5;B-Wings;0;0;2;1;J;Data East
49362c1e;49362c1e;Rad Racer (Bad Dump);16;0;8;0;UB;Square
493680c8;493680c8;Top Gun (Alt);32;0;8;0;J;Konami
493bd2ff;13556927;Star Gate;1;0;1;1;J;Hal Kenkyuujo
4942bda8;f89170c5;Magic Candle, The;67;0;16;16;J;Sammy
4962c024;4962c024;1200-in-1 (Pirate Cart);48;224;32;0;JZ
497b9d15;58e5d1ea;Flame (Demo);1;0;2;1;PD;Chris Covell
498187b6;343e9146;Wizardry - Proving Grounds of the Mad Overlord;18;0;8;16;J;ASCII
49aeb3a6;3a94fa0b;Excitebike;1;0;1;1;JU;Nintendo
49da2f76;3746f951;Pizza Pop!;32;16;8;16;J;Jaleco
49f745e0;49f745e0;720;16;0;8;0;U;Mindscape
4a339590;4a339590;New Ghostbusters 2 (FFE Pirate);101;0;16;0;JM;Hal Kenkyuujo
4a601a2c;ea74c587;Teenage Mutant Ninja Turtles;144;16;16;32;J;Konami
4a99b47e;5603f579;Gomoku Narabe;1;0;1;1;J;Nintendo
4a9f735c;4a9f735c;Marvel's X-Men (Alt);33;0;8;0;U;LJN
4ae58f5d;142f7f3f;Shin Moero!! Pro Yakyuu;32;16;16;16;J;Jaleco
4aea40f7;7a748058;Tom & Jerry (and Tuffy);64;0;8;16;J;Altron
4b041b6b;4b041b6b;Ivan Ironman Stewart's Super Offroad;112;0;8;0;U;Tradewest
4b0dacce;0c4b76ec;Dragon Fighter;16;0;8;16;J;Towa Chiki
4b14f688;4b14f688;Final Fantasy 2 (Mapper 2 Hack) (Bad Dump);35;0;16;0;JMB;Square
4b462393;4b462393;Doctor PC - Xue Si Dian Nao (Part 1);1;0;2;0;As
4b5177e9;deddd5e5;Kunio Kun no Nekketsu Soccer League;65;0;8;16;J;Technos Japan
4b6ef399;4b6ef399;Karaoke Studio Senyou Cassette Vol. 1;192;176;16;0;J
4bb9b840;c3aec9fa;Isolated Warrior;64;0;8;16;E;Vap
4bf3972d;737dd1bf;Vs. Super Mario Bros. (Bad PRG 1);49;97;2;2;VB;Nintendo
4c049cfe;9b4f0405;<Honoo no Toukyuuji - >Dodge Danpei;80;64;8;32;J;Sunsoft
4c05cf6b;00000000;Papergirl (Paperboy Hack);48;0;2;4;GH
4c13b5d0;6f3d187a;King of Fighters 96;176;176;16;64;O
4c32e3ae;4c32e3ae;Kid Niki< - Radical Ninja> (Bad Dump 1);16;0;16;0;UB;Data East
4c485a5e;a80a2185;Pikachu Y2K;224;240;8;16;O
4c5836bd;2b825ce1;Namco Classic;48;16;16;32;J;Namco
4c5fa6ef;00000000;Super Mario Bros. 3 (Translation Hack);64;0;16;16;JH;Nintendo
4c7c1af3;4c7c1af3;Caesar's Palace;112;0;16;0;U;Virgin Games
4c9b6d43;00000000;Duck Hunt;1;2;1;1;P;Nintendo
4cccd878;459adfa8;Cattou Ninden Teyandee;65;0;8;16;J;Tecmo
4d1ac58c;ad50e497;Boy and His Blob< - Trouble on Blobolonia>, A;16;0;8;16;U;Absolute Entertainment
4d1df589;75b9c0db;Turbo Racing;18;0;8;16;E;Data East
4d246050;00000000;Super Butt Bros. 3 (SMB3 Hack);64;0;16;16;GH
4d345422;f71a9931;Air Wolf;16;0;2;16;E;Acclaim
4d3fba78;5e33b189;Dr. Jekyll and Mr. Hyde;16;0;8;4;U;Bandai
4d527d4a;c59641b6;Tagin' Dragon;177;0;2;2;UX;Bunch Games
4d7859a9;094afab5;Batman;80;64;8;16;J;Sunsoft
4dc73149;4dc73149;Gilligan's Island (Bad Dump);33;0;8;0;UB;Bandai
4dcd15ee;ddfb8dd5;World Boxing;16;0;8;16;J;TSS
4ddb4dce;cdd62ab2;Luigi and the New Quest (SMB1 Hack);1;0;2;1;GH;Darknight13
4dfd949e;c4482b58;Sqoon;1;0;2;1;J;Irem
4e18ca2d;4e18ca2d;Nangoku Shirei!! - Spy Vs Spy (Bad Dump);33;0;8;0;JB;Kemco
4e1c1e3c;a37b0ee3;Karnov;64;0;8;8;U;Data East
4e220484;00000000*-1,1;Hogan's Alley (Hacked) (Wrong Size);1;0;2;1;JUH;Nintendo
4e22368d;4e22368d;Top Gun;32;0;8;0;U;Konami
4e42f13a;4e42f13a;1943;32;0;8;0;J;Capcom
4e44ff44;194f9844;Bonk's Adventure;64;0;16;16;U;Hudson Soft
4e5257d7;ed9a3ac6;Osomatsu Kun;16;0;8;16;J;Bandai
4e62a58c;e575bedb;Yume Penguin Monogatari (Spanish v1.0);65;0;8;16;T;Waseiyakusha
4e7729ff;174794e3;Super Donkey Kong;97;176;8;16;O
4e800048;7709a696;Yuu Yuu Hakusho Final - Makai Saikyou Retsuden;49;112;8;32;As;Cart-Saint
4e82020e;4e82020e;Search for Link, The (Alt) (Zelda Hack);18;0;8;0;GH
4e959173;242a270c;Gotcha!;49;0;2;4;U;LJN
4ec0fecc;0e0c4221;Ufouria;64;0;8;16;E;Sunsoft
4edc5e95;4edc5e95;Deep Dungeon 4< - The Black Sorcerer> (English v1.0);18;0;16;0;T;Dragoon-X
4f032933;346cd5d3;Ike Ike! Nekketsu Hockey Bu< - Subette Koronde Dai Rantou>;65;0;8;16;J;Technos Japan
4f089e8a;f5dfa4a2;Galaxy 5000;64;0;8;16;E;Activision
4f16c504;4de477be;Taito Basketball;65;0;8;16;J;Taito
4f2f1846;bdbae3e0;Famista '89< - Kaimaku Ban!!>;65;0;8;8;J;Namco
4f2f88f1;0481072f;Splatterhouse< - Wanpaku Graffiti> (English v1.0);49;16;8;16;T;Spinner 8
4f467410;4f467410;Ikari Warriors 2< - Victory Road>;16;0;16;0;U;SNK
4f48b240;4f48b240;Trojan;33;0;8;0;E;Capcom
4fbbfa74;d83c671a;Gotcha! (Pirate);49;0;2;4;UZ;LJN
4fc2f673;565a57e5;Ganbare Goemon!< - Karakuri Douchuu>;177;64;8;16;J;Konami
5012d5d0;5012d5d0;Lipple Island (Mapper 2 Hack);33;0;8;0;JM;Sunsoft
5030bca8;5030bca8;Mashou (Hacked);32;32;8;0;JH;Irem
5047cdb4;cd4227c4;Journey to Silius (Spanish v1.0);16;0;8;16;T;DJ Traducciones
504c6455;e1a2e5b5;Warpman;0;0;1;1;J;Namco
505f9715;505f9715;Wizards & Warriors;112;0;8;0;U;Acclaim
506e259d;506e259d;Dragon Warrior 4;18;0;32;0;U;Enix
50893b58;00000000;Gekitou Puroresu!! Toukon Densetsu (Alt);16;0;8;16;J;Tecmo
50975983;50975983;Vegas Connection< - Casino Kara Ai wo Komete> (Bad Dump);18;0;16;0;JB;Sigma Shouji
509cf04a;509cf04a;Seirei Gari (Bad CHR 1);33;0;16;0;JB;Hudson Soft
50a1b3fe;27e4d335;Donkey Kong Jr. + Jr. Lesson;0;0;1;1;J;Nintendo
50ccda33;50ccda33;Taiyou no Shinden< - Asteka 2>;16;0;16;0;J;Toukyou Shoseki
50d141fc;4affeee7;Yo! Noid;16;0;8;16;U;Capcom
50d296b3;50d296b3;Tombs and Treasure;16;0;16;0;U;Infocom
50da4867;90597545;Shadow Brain;67;0;8;32;J;Pony Canyon
50f3e338;50f3e338;Karaoke Studio Senyou Cassette Vol. 2;192;176;16;0;J
50fd0cc6;ac9817e3;Double Dragon 3< - The Sacred Stones>;64;0;8;16;U;Acclaim
5104833e;d88d48d7;Kick Master;65;0;8;16;U;Taito
5112dc21;389960db;Wild Gunman (Alt);1;0;1;1;JUE;Nintendo
511e73f8;fe820baf;Mi Hun Che - Crazy Maze Race;112;0;2;2;As
5128a451;57f1dd78;Fuzzical Fighter (English v1.0b);65;0;8;16;T;WakdHacks
516b2412;817cfa97;Kyouryuu Sentai Juuranger;64;0;8;16;J;Angel
5190c450;57de2c14;Robocop (Bad PRG);65;0;8;16;UB;Data East
51975d5b;00000000;Yoshi Mario (SMB1 Hack);1;0;2;1;GH
51bee3ea;26f2b268;Family Feud;16;0;2;16;U;GameTek
51bf28af;51bf28af;Marble Madness;112;0;8;0;E;Milton Bradley
51c0b27e;795d23ec;Action 52;64;224;96;64;EX;Active Enterprises
51c142ff;00000000*4,4;RBI Baseball (Licensed) (Wrong Size 1);65;0;4;16;U;Tengen
51c51c35;d52ebaa6;Gradius;49;0;2;4;E;Konami
51c70247;32e59039;Joshua (Ver 5.0 CHR 6.0);177;0;8;16;UX;Wisdom Tree
5229fcdd;5229fcdd;Kyoro Chan Land;33;0;8;0;J;Hero
524a5a32;524a5a32;Battletoads;112;0;16;0;E;Tradewest
52631936;99ac24eb;Super Mario Bros. 2 (PRG 0) (Swedish v1.0);65;0;8;16;T;The Translators
52b58732;1cba7eb4;Yoshi's Cookie;65;0;8;8;U;Nintendo
52c501d0;eb2dba63;Vs. TKO Boxing (Doesn't Work);113;145;4;8;V
52e2b5e0;e386da54;Super Mario Bros. 3;64;0;16;16;J;Nintendo
52fd48c9;52fd48c9;Final Fantasy 3 (English v0_xx) (2);67;0;32;0;T
530bccb4;7671bc51;Red Ariimaa 2;64;0;8;16;J;Capcom
